Matched Trades
Order{id=38097, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936633}
Order{id=5890, symbol='TSLA', side='buy', type='limit', price=659.08, timeStamp=1608920384}

Order{id=11348, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608923135}
Order{id=11345, symbol='AAPL', side='sell', type='limit', price=130.42, timeStamp=1608923133}

Order{id=13366, symbol='AMZN', side='sell', type='limit', price=3171.16, timeStamp=1608924146}
Order{id=13358, symbol='AMZN', side='buy', type='limit', price=3171.54, timeStamp=1608924143}

Order{id=23667, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929373}
Order{id=23648, symbol='AMZN', side='sell', type='limit', price=3170.71, timeStamp=1608929365}

Order{id=9146, symbol='AMZN', side='buy', type='limit', price=3171.62, timeStamp=1608922023}
Order{id=9133, symbol='AMZN', side='sell', type='limit', price=3170.9, timeStamp=1608922017}

Order{id=21140, symbol='AMZN', side='buy', type='limit', price=3171.82, timeStamp=1608928090}
Order{id=21099, symbol='AMZN', side='sell', type='limit', price=3171.76, timeStamp=1608928069}

Order{id=20494, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927767}
Order{id=20493, symbol='AAPL', side='sell', type='limit', price=130.43, timeStamp=1608927766}

Order{id=35199, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608935190}
Order{id=35108, symbol='AMZN', side='sell', type='limit', price=3171.47, timeStamp=1608935143}

Order{id=36802, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608935992}
Order{id=36769, symbol='AMZN', side='buy', type='limit', price=3171, timeStamp=1608935972}

Order{id=42283, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608938735}
Order{id=42251, symbol='AAPL', side='sell', type='limit', price=130.92, timeStamp=1608938719}

Order{id=8163, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608921522}
Order{id=8160, symbol='AMZN', side='buy', type='limit', price=3170.43, timeStamp=1608921521}

Order{id=18312, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926673}
Order{id=18270, symbol='AAPL', side='sell', type='limit', price=131.17, timeStamp=1608926652}

Order{id=10023, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608922463}
Order{id=9999, symbol='AAPL', side='buy', type='limit', price=130.59, timeStamp=1608922450}

Order{id=35827, symbol='AAPL', side='sell', type='limit', price=130.04, timeStamp=1608935501}
Order{id=35745, symbol='AAPL', side='buy', type='limit', price=130.1, timeStamp=1608935457}

Order{id=10240, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608922576}
Order{id=10183, symbol='AAPL', side='sell', type='limit', price=131.54, timeStamp=1608922551}

Order{id=639, symbol='AAPL', side='sell', type='limit', price=130.52, timeStamp=1608917731}
Order{id=557, symbol='AAPL', side='buy', type='limit', price=131.06, timeStamp=1608917689}

Order{id=7120, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608921011}
Order{id=7118, symbol='AMZN', side='sell', type='limit', price=3171.95, timeStamp=1608921009}

Order{id=13205, symbol='TSLA', side='buy', type='limit', price=659.58, timeStamp=1608924063}
Order{id=13194, symbol='TSLA', side='sell', type='limit', price=658.4, timeStamp=1608924055}

Order{id=30461, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608932802}
Order{id=30446, symbol='AAPL', side='sell', type='limit', price=131.79, timeStamp=1608932796}

Order{id=26331, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608930729}
Order{id=26315, symbol='AMZN', side='sell', type='limit', price=3171.31, timeStamp=1608930721}

Order{id=14946, symbol='AAPL', side='buy', type='limit', price=131.92, timeStamp=1608924931}
Order{id=14940, symbol='AAPL', side='sell', type='limit', price=131.18, timeStamp=1608924927}

Order{id=1155, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917978}
Order{id=1104, symbol='TSLA', side='sell', type='limit', price=659.98, timeStamp=1608917954}

Order{id=12361, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608923640}
Order{id=12355, symbol='AAPL', side='buy', type='limit', price=130.15, timeStamp=1608923637}

Order{id=5011, symbol='AAPL', side='buy', type='limit', price=130.63, timeStamp=1608919941}
Order{id=5003, symbol='AAPL', side='sell', type='limit', price=130.62, timeStamp=1608919938}

Order{id=23863, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929476}
Order{id=23860, symbol='AMZN', side='sell', type='limit', price=3171.03, timeStamp=1608929474}

Order{id=36639, symbol='AMZN', side='sell', type='limit', price=3170.1, timeStamp=1608935909}
Order{id=36618, symbol='AMZN', side='buy', type='limit', price=3170.33, timeStamp=1608935897}

Order{id=42727, symbol='AAPL', side='buy', type='limit', price=131.23, timeStamp=1608938951}
Order{id=42716, symbol='AAPL', side='sell', type='limit', price=130.42, timeStamp=1608938946}

Order{id=10683, symbol='AAPL', side='sell', type='limit', price=130.19, timeStamp=1608922799}
Order{id=10679, symbol='AAPL', side='buy', type='limit', price=130.64, timeStamp=1608922796}

Order{id=35922, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608935547}
Order{id=35746, symbol='AAPL', side='sell', type='limit', price=131.44, timeStamp=1608935458}

Order{id=38276, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608936719}
Order{id=38275, symbol='AMZN', side='buy', type='limit', price=3170.05, timeStamp=1608936718}

Order{id=1461, symbol='AAPL', side='buy', type='limit', price=131.37, timeStamp=1608918137}
Order{id=1457, symbol='AAPL', side='sell', type='limit', price=130.14, timeStamp=1608918135}

Order{id=29653, symbol='TSLA', side='sell', type='limit', price=659.17, timeStamp=1608932398}
Order{id=29648, symbol='TSLA', side='buy', type='limit', price=659.8, timeStamp=1608932394}

Order{id=16260, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925601}
Order{id=16225, symbol='TSLA', side='buy', type='limit', price=658.45, timeStamp=1608925581}

Order{id=29904, symbol='TSLA', side='buy', type='limit', price=658.34, timeStamp=1608932523}
Order{id=29887, symbol='TSLA', side='sell', type='limit', price=658.24, timeStamp=1608932513}

Order{id=3234, symbol='AAPL', side='sell', type='limit', price=131.13, timeStamp=1608919047}
Order{id=3230, symbol='AAPL', side='buy', type='limit', price=131.55, timeStamp=1608919046}

Order{id=44734, symbol='AMZN', side='buy', type='limit', price=3171.96, timeStamp=1608939962}
Order{id=44717, symbol='AMZN', side='sell', type='limit', price=3171.27, timeStamp=1608939953}

Order{id=3136, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608919000}
Order{id=3107, symbol='TSLA', side='buy', type='limit', price=658.84, timeStamp=1608918985}

Order{id=8897, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608921892}
Order{id=8805, symbol='AAPL', side='sell', type='limit', price=131.45, timeStamp=1608921844}

Order{id=14675, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608924799}
Order{id=14632, symbol='TSLA', side='sell', type='limit', price=658.89, timeStamp=1608924778}

Order{id=38889, symbol='AMZN', side='buy', type='limit', price=3171.12, timeStamp=1608937015}
Order{id=38885, symbol='AMZN', side='sell', type='limit', price=3170.94, timeStamp=1608937013}

Order{id=40334, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608937751}
Order{id=40318, symbol='TSLA', side='sell', type='limit', price=659.86, timeStamp=1608937743}

Order{id=41187, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608938178}
Order{id=41185, symbol='AAPL', side='sell', type='limit', price=131.46, timeStamp=1608938177}

Order{id=42468, symbol='AMZN', side='buy', type='limit', price=3171.9, timeStamp=1608938825}
Order{id=42437, symbol='AMZN', side='sell', type='limit', price=3171.47, timeStamp=1608938809}

Order{id=20143, symbol='TSLA', side='buy', type='limit', price=659.79, timeStamp=1608927587}
Order{id=20096, symbol='TSLA', side='sell', type='limit', price=659.16, timeStamp=1608927563}

Order{id=42884, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939034}
Order{id=42879, symbol='TSLA', side='buy', type='limit', price=659.17, timeStamp=1608939031}

Order{id=45195, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608940193}
Order{id=45186, symbol='AAPL', side='sell', type='limit', price=131.19, timeStamp=1608940188}

Order{id=18357, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926692}
Order{id=18316, symbol='AMZN', side='buy', type='limit', price=3170.32, timeStamp=1608926675}

Order{id=27276, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608931200}
Order{id=27270, symbol='AMZN', side='sell', type='limit', price=3170.9, timeStamp=1608931197}

Order{id=29752, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608932448}
Order{id=29740, symbol='AMZN', side='buy', type='limit', price=3170.35, timeStamp=1608932440}

Order{id=16434, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608925689}
Order{id=16397, symbol='AAPL', side='sell', type='limit', price=131.96, timeStamp=1608925668}

Order{id=34010, symbol='AMZN', side='buy', type='limit', price=3171.83, timeStamp=1608934604}
Order{id=33931, symbol='AMZN', side='sell', type='limit', price=3170.63, timeStamp=1608934561}

Order{id=15138, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925031}
Order{id=15117, symbol='TSLA', side='buy', type='limit', price=658.05, timeStamp=1608925020}

Order{id=19566, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608927293}
Order{id=19555, symbol='AAPL', side='sell', type='limit', price=131.46, timeStamp=1608927286}

Order{id=23164, symbol='AAPL', side='sell', type='limit', price=130.67, timeStamp=1608929124}
Order{id=23147, symbol='AAPL', side='buy', type='limit', price=131.05, timeStamp=1608929115}

Order{id=41653, symbol='AAPL', side='buy', type='limit', price=131.88, timeStamp=1608938413}
Order{id=41437, symbol='AAPL', side='sell', type='limit', price=131.67, timeStamp=1608938305}

Order{id=27786, symbol='AAPL', side='buy', type='limit', price=131.26, timeStamp=1608931465}
Order{id=27640, symbol='AAPL', side='sell', type='limit', price=130.81, timeStamp=1608931387}

Order{id=42990, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608939093}
Order{id=42982, symbol='AMZN', side='sell', type='limit', price=3170.67, timeStamp=1608939087}

Order{id=6729, symbol='AAPL', side='buy', type='limit', price=131.04, timeStamp=1608920806}
Order{id=6723, symbol='AAPL', side='sell', type='limit', price=130.23, timeStamp=1608920802}

Order{id=16942, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608925962}
Order{id=16933, symbol='AMZN', side='buy', type='limit', price=3171.58, timeStamp=1608925956}

Order{id=32765, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608933966}
Order{id=32728, symbol='AAPL', side='buy', type='limit', price=130.94, timeStamp=1608933947}

Order{id=13190, symbol='TSLA', side='buy', type='limit', price=659.51, timeStamp=1608924054}
Order{id=13165, symbol='TSLA', side='sell', type='limit', price=659.49, timeStamp=1608924041}

Order{id=16488, symbol='AMZN', side='buy', type='limit', price=3171.47, timeStamp=1608925719}
Order{id=16457, symbol='AMZN', side='sell', type='limit', price=3171.18, timeStamp=1608925702}

Order{id=31802, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608933476}
Order{id=31801, symbol='AAPL', side='sell', type='limit', price=130.18, timeStamp=1608933476}

Order{id=23206, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929146}
Order{id=22945, symbol='AAPL', side='buy', type='limit', price=130.15, timeStamp=1608929016}

Order{id=24777, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929937}
Order{id=24776, symbol='AAPL', side='buy', type='limit', price=130.51, timeStamp=1608929936}

Order{id=23513, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929302}
Order{id=23488, symbol='AMZN', side='sell', type='limit', price=3170.59, timeStamp=1608929290}

Order{id=21297, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608928169}
Order{id=21295, symbol='AAPL', side='sell', type='limit', price=131.59, timeStamp=1608928168}

Order{id=34044, symbol='AMZN', side='buy', type='limit', price=3171.19, timeStamp=1608934619}
Order{id=33971, symbol='AMZN', side='sell', type='limit', price=3171.03, timeStamp=1608934582}

Order{id=28844, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608931987}
Order{id=28749, symbol='AMZN', side='buy', type='limit', price=3170.41, timeStamp=1608931938}

Order{id=42087, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608938634}
Order{id=42050, symbol='TSLA', side='sell', type='limit', price=659.75, timeStamp=1608938615}

Order{id=27480, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608931309}
Order{id=27457, symbol='AMZN', side='buy', type='limit', price=3170.11, timeStamp=1608931295}

Order{id=34295, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608934744}
Order{id=33943, symbol='AAPL', side='sell', type='limit', price=131.71, timeStamp=1608934568}

Order{id=46276, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940738}
Order{id=46196, symbol='TSLA', side='sell', type='limit', price=659.37, timeStamp=1608940694}

Order{id=40429, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608937798}
Order{id=40416, symbol='TSLA', side='sell', type='limit', price=659.86, timeStamp=1608937792}

Order{id=11405, symbol='AAPL', side='sell', type='limit', price=130.42, timeStamp=1608923164}
Order{id=11403, symbol='AAPL', side='buy', type='limit', price=131.12, timeStamp=1608923163}

Order{id=13719, symbol='AAPL', side='buy', type='limit', price=131.78, timeStamp=1608924318}
Order{id=13715, symbol='AAPL', side='sell', type='limit', price=130.61, timeStamp=1608924316}

Order{id=18663, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608926845}
Order{id=18660, symbol='AMZN', side='buy', type='limit', price=3171.52, timeStamp=1608926844}

Order{id=5107, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608919988}
Order{id=5099, symbol='AAPL', side='sell', type='limit', price=130.52, timeStamp=1608919984}

Order{id=2815, symbol='TSLA', side='buy', type='limit', price=659.8, timeStamp=1608918831}
Order{id=2802, symbol='TSLA', side='sell', type='limit', price=658.27, timeStamp=1608918823}

Order{id=12471, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608923690}
Order{id=12432, symbol='AAPL', side='buy', type='limit', price=130.64, timeStamp=1608923673}

Order{id=30376, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608932760}
Order{id=30366, symbol='TSLA', side='sell', type='limit', price=659.4, timeStamp=1608932756}

Order{id=20259, symbol='AMZN', side='buy', type='limit', price=3171.1, timeStamp=1608927647}
Order{id=20225, symbol='AMZN', side='sell', type='limit', price=3170.46, timeStamp=1608927631}

Order{id=41620, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608938395}
Order{id=41611, symbol='TSLA', side='sell', type='limit', price=659.14, timeStamp=1608938390}

Order{id=6108, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608920487}
Order{id=6103, symbol='AMZN', side='buy', type='limit', price=3170.82, timeStamp=1608920485}

Order{id=43749, symbol='TSLA', side='sell', type='limit', price=658.3, timeStamp=1608939472}
Order{id=43733, symbol='TSLA', side='buy', type='limit', price=658.43, timeStamp=1608939465}
